image_id,source,expected_target,expected_crop,expected_part,expected_class,expected_behavior,ood_slice,origin_url,notes,provenance_notes,resolved_source_path,photo_url,taxon_name,query,photo_id,license_code,attribution,sha256,width,height,contrast,source_backend
ow_0115,staged_external:docs/demo_assets/open_world_router/images/ow_0115_plant_like_non_target_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",plant_like_non_target,https://www.inaturalist.org/observations/376992973,plant-like non-target ornamental leaves; query=rose leaf; taxon=Rosa,"source=iNaturalist; photo_id=689347175; observation=https://www.inaturalist.org/observations/376992973; license=cc-by-nc; attribution=(c) Janice Vien, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0115_plant_like_non_target_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/689347175/large.jpg,Rosa,rose leaf,689347175,cc-by-nc,"(c) Janice Vien, some rights reserved (CC BY-NC)",7c7d4d7129fe282bdd2e6b61efa7a47b8467d71c727aa48f6bdef1f8ad8cd53c,768,1024,47.24,inaturalist
ow_0116,staged_external:docs/demo_assets/open_world_router/images/ow_0116_plant_like_non_target_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",plant_like_non_target,https://www.inaturalist.org/observations/376968471,plant-like non-target ornamental leaves; query=rose leaf; taxon=Rosa,"source=iNaturalist; photo_id=689297827; observation=https://www.inaturalist.org/observations/376968471; license=; attribution=(c) Laura Cleveland, all rights reserved",docs/demo_assets/open_world_router/images/ow_0116_plant_like_non_target_unknown_crop.jpg,https://static.inaturalist.org/photos/689297827/large.jpg,Rosa,rose leaf,689297827,,"(c) Laura Cleveland, all rights reserved",0a07cecd0265eed8a5871f7d7d4a5a65be22a49ee2c5b950b884099ec1da44f3,768,1024,54.60,inaturalist
ow_0117,staged_external:docs/demo_assets/open_world_router/images/ow_0117_plant_like_non_target_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",plant_like_non_target,https://www.inaturalist.org/observations/376951458,plant-like non-target ornamental leaves; query=rose leaf; taxon=Rosa,"source=iNaturalist; photo_id=689258204; observation=https://www.inaturalist.org/observations/376951458; license=; attribution=(c) Даниил Шальнев, all rights reserved",docs/demo_assets/open_world_router/images/ow_0117_plant_like_non_target_unknown_crop.jpg,https://static.inaturalist.org/photos/689258204/large.jpg,Rosa,rose leaf,689258204,,"(c) Даниил Шальнев, all rights reserved",86c2f8f3f907f56b208b768f56971352647f02382c4e0f5bbe70b9f3a6f0ea17,683,1024,32.00,inaturalist
ow_0118,staged_external:docs/demo_assets/open_world_router/images/ow_0118_plant_like_non_target_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",plant_like_non_target,https://www.inaturalist.org/observations/376871985,plant-like non-target ornamental leaves; query=rose leaf; taxon=Rosa,"source=iNaturalist; photo_id=689114698; observation=https://www.inaturalist.org/observations/376871985; license=cc-by-nc; attribution=(c) clockhartdesigns20, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0118_plant_like_non_target_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/689114698/large.jpg,Rosa,rose leaf,689114698,cc-by-nc,"(c) clockhartdesigns20, some rights reserved (CC BY-NC)",0dbce1f555784fd0a2d1f2a3eecf6f23628888a274c34f3bc0f86547de22281b,576,1024,48.73,inaturalist
ow_0119,staged_external:docs/demo_assets/open_world_router/images/ow_0119_plant_like_non_target_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",plant_like_non_target,https://www.inaturalist.org/observations/376841649,plant-like non-target ornamental leaves; query=rose leaf; taxon=Rosa,"source=iNaturalist; photo_id=689058079; observation=https://www.inaturalist.org/observations/376841649; license=cc-by-nc; attribution=(c) Christine, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0119_plant_like_non_target_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/689058079/large.jpg,Rosa,rose leaf,689058079,cc-by-nc,"(c) Christine, some rights reserved (CC BY-NC)",4d66c7e71e98449e077d0db2110ae1b40cc7e709d2386f55f113fa3f11f81c50,768,1024,53.55,inaturalist
ow_0120,staged_external:docs/demo_assets/open_world_router/images/ow_0120_plant_like_non_target_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",plant_like_non_target,https://www.inaturalist.org/observations/376832667,plant-like non-target ornamental leaves; query=rose leaf; taxon=Rosa,"source=iNaturalist; photo_id=689040156; observation=https://www.inaturalist.org/observations/376832667; license=cc-by-nc-sa; attribution=(c) Katriina Könönen, some rights reserved (CC BY-NC-SA)",docs/demo_assets/open_world_router/images/ow_0120_plant_like_non_target_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/689040156/large.jpg,Rosa,rose leaf,689040156,cc-by-nc-sa,"(c) Katriina Könönen, some rights reserved (CC BY-NC-SA)",78cf38be20cdf9dbb638babafffc7885f17659a66c1b09888b0e22b4d2893209,1024,768,63.85,inaturalist
ow_0121,staged_external:docs/demo_assets/open_world_router/images/ow_0121_plant_like_non_target_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",plant_like_non_target,https://www.inaturalist.org/observations/376815892,plant-like non-target ornamental leaves; query=rose leaf; taxon=Rosa,"source=iNaturalist; photo_id=689009294; observation=https://www.inaturalist.org/observations/376815892; license=cc-by-nc; attribution=(c) Daniel P.-L., some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0121_plant_like_non_target_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/689009294/large.jpg,Rosa,rose leaf,689009294,cc-by-nc,"(c) Daniel P.-L., some rights reserved (CC BY-NC)",b1d37c188989ce7f76990bbab76ba56622927e0c443be39e90d1d9e3b245e0db,768,1024,39.21,inaturalist
ow_0122,staged_external:docs/demo_assets/open_world_router/images/ow_0122_plant_like_non_target_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",plant_like_non_target,https://www.inaturalist.org/observations/376668563,plant-like non-target ornamental leaves; query=rose leaf; taxon=Rosa,"source=iNaturalist; photo_id=688723576; observation=https://www.inaturalist.org/observations/376668563; license=cc-by-nc; attribution=(c) mrjmorris, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0122_plant_like_non_target_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/688723576/large.jpg,Rosa,rose leaf,688723576,cc-by-nc,"(c) mrjmorris, some rights reserved (CC BY-NC)",0add9de2485b7e99a638b969f9688daae0f553f38ab991ab6031fed0bb9fe4c3,768,1024,52.48,inaturalist
ow_0123,staged_external:docs/demo_assets/open_world_router/images/ow_0123_plant_like_non_target_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",plant_like_non_target,https://www.inaturalist.org/observations/376594850,plant-like non-target ornamental leaves; query=rose leaf; taxon=Rosa,"source=iNaturalist; photo_id=688576812; observation=https://www.inaturalist.org/observations/376594850; license=cc-by-nc; attribution=(c) Iryna Rudyk, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0123_plant_like_non_target_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/688576812/large.jpg,Rosa,rose leaf,688576812,cc-by-nc,"(c) Iryna Rudyk, some rights reserved (CC BY-NC)",48c312d6298aaa904bb5ab88cf8690e49e7070542ce0f7d0b04cd8a232a65d02,768,1024,42.86,inaturalist
ow_0124,staged_external:docs/demo_assets/open_world_router/images/ow_0124_plant_like_non_target_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",plant_like_non_target,https://www.inaturalist.org/observations/376594224,plant-like non-target ornamental leaves; query=rose leaf; taxon=Rosa,"source=iNaturalist; photo_id=688575652; observation=https://www.inaturalist.org/observations/376594224; license=; attribution=(c) eeeee, all rights reserved",docs/demo_assets/open_world_router/images/ow_0124_plant_like_non_target_unknown_crop.jpg,https://static.inaturalist.org/photos/688575652/large.jpg,Rosa,rose leaf,688575652,,"(c) eeeee, all rights reserved",5fa84877a2b20db1f61ae7a7d40cbf772c6b52ac8eecbbc5411286add69ef71a,768,1024,39.99,inaturalist
ow_0125,staged_external:docs/demo_assets/open_world_router/images/ow_0125_plant_like_non_target_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",plant_like_non_target,https://www.inaturalist.org/observations/376555488,plant-like non-target ornamental leaves; query=rose leaf; taxon=Rosa,"source=iNaturalist; photo_id=688501649; observation=https://www.inaturalist.org/observations/376555488; license=cc-by-nc; attribution=(c) deebz, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0125_plant_like_non_target_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/688501649/large.jpg,Rosa,rose leaf,688501649,cc-by-nc,"(c) deebz, some rights reserved (CC BY-NC)",27012754284844d0be55d00d676066991bc39787e319a6b85507dfb831697bea,576,1024,60.18,inaturalist
ow_0126,staged_external:docs/demo_assets/open_world_router/images/ow_0126_plant_like_non_target_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",plant_like_non_target,https://www.inaturalist.org/observations/376525587,plant-like non-target ornamental leaves; query=rose leaf; taxon=Rosa,"source=iNaturalist; photo_id=688443923; observation=https://www.inaturalist.org/observations/376525587; license=cc-by-nc; attribution=(c) aaakkk, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0126_plant_like_non_target_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/688443923/large.jpg,Rosa,rose leaf,688443923,cc-by-nc,"(c) aaakkk, some rights reserved (CC BY-NC)",e8e0f162658cdeb4c111046bbb732a299934c7bb18ed063211f93b2e7740eeb2,768,1024,45.61,inaturalist
ow_0127,staged_external:docs/demo_assets/open_world_router/images/ow_0127_plant_like_non_target_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",plant_like_non_target,https://www.inaturalist.org/observations/369864095,plant-like non-target tree leaves; query=oak leaf disease; taxon=Quercus,"source=iNaturalist; photo_id=675638133; observation=https://www.inaturalist.org/observations/369864095; license=; attribution=(c) Joseph Walewski, all rights reserved",docs/demo_assets/open_world_router/images/ow_0127_plant_like_non_target_unknown_crop.jpg,https://static.inaturalist.org/photos/675638133/large.jpg,Quercus,oak leaf disease,675638133,,"(c) Joseph Walewski, all rights reserved",65030982182193a9a3996a5b1fa87a6beb82d2a4ea6dd5c91c21742fa4f9aeaf,1024,768,68.83,inaturalist
ow_0128,staged_external:docs/demo_assets/open_world_router/images/ow_0128_plant_like_non_target_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",plant_like_non_target,https://www.inaturalist.org/observations/369110121,plant-like non-target tree leaves; query=oak leaf disease; taxon=Quercus,"source=iNaturalist; photo_id=674176305; observation=https://www.inaturalist.org/observations/369110121; license=cc-by-nc; attribution=(c) Jarod Albrecht, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0128_plant_like_non_target_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/674176305/large.jpg,Quercus,oak leaf disease,674176305,cc-by-nc,"(c) Jarod Albrecht, some rights reserved (CC BY-NC)",80aded6390f0a7e318dd02b50fab17608d32f7477f7ba1f0add3cced28987219,768,1024,51.68,inaturalist
ow_0129,staged_external:docs/demo_assets/open_world_router/images/ow_0129_plant_like_non_target_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",plant_like_non_target,https://www.inaturalist.org/observations/343036018,plant-like non-target tree leaves; query=oak leaf disease; taxon=Quercus,source=iNaturalist; photo_id=624786447; observation=https://www.inaturalist.org/observations/343036018; license=cc0; attribution=no rights reserved,docs/demo_assets/open_world_router/images/ow_0129_plant_like_non_target_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/624786447/large.jpg,Quercus,oak leaf disease,624786447,cc0,no rights reserved,ba9a0ef4b9c2c8b16078fa693abdeb33dd81d0c7dcc01076104c07582f1f8811,1024,992,66.58,inaturalist
ow_0130,staged_external:docs/demo_assets/open_world_router/images/ow_0130_plant_like_non_target_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",plant_like_non_target,https://www.inaturalist.org/observations/342774710,plant-like non-target tree leaves; query=oak leaf disease; taxon=Quercus,"source=iNaturalist; photo_id=624261326; observation=https://www.inaturalist.org/observations/342774710; license=cc-by-nc; attribution=(c) Mark Nenadov, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0130_plant_like_non_target_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/624261326/large.jpg,Quercus,oak leaf disease,624261326,cc-by-nc,"(c) Mark Nenadov, some rights reserved (CC BY-NC)",2dc479dc1f5f8a85e739848ef4f302c44f90087b8a6b3dc9f508cd08c8527daf,940,1024,49.95,inaturalist
ow_0131,staged_external:docs/demo_assets/open_world_router/images/ow_0131_plant_like_non_target_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",plant_like_non_target,https://www.inaturalist.org/observations/339784076,plant-like non-target tree leaves; query=oak leaf disease; taxon=Quercus,"source=iNaturalist; photo_id=618186216; observation=https://www.inaturalist.org/observations/339784076; license=; attribution=(c) Joseph Walewski, all rights reserved",docs/demo_assets/open_world_router/images/ow_0131_plant_like_non_target_unknown_crop.jpg,https://static.inaturalist.org/photos/618186216/large.jpg,Quercus,oak leaf disease,618186216,,"(c) Joseph Walewski, all rights reserved",76635b6e0ed97b5f686b4039c51f7bba75ffd9acfd8913b3350e37c834c6a723,768,1024,45.30,inaturalist
ow_0132,staged_external:docs/demo_assets/open_world_router/images/ow_0132_plant_like_non_target_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",plant_like_non_target,https://www.inaturalist.org/observations/339649525,plant-like non-target tree leaves; query=oak leaf disease; taxon=Quercus,"source=iNaturalist; photo_id=617913822; observation=https://www.inaturalist.org/observations/339649525; license=; attribution=(c) Joseph Walewski, all rights reserved",docs/demo_assets/open_world_router/images/ow_0132_plant_like_non_target_unknown_crop.jpg,https://static.inaturalist.org/photos/617913822/large.jpg,Quercus,oak leaf disease,617913822,,"(c) Joseph Walewski, all rights reserved",d4511b112550a9d38f5b2227b600ca6f0142eea92755856f57cd18261b3ac76d,768,1024,44.95,inaturalist
